ID,Codigo,Proteina,Humedad,Grasa,Ceniza,Fibra,Almidon,Version,FechaInicio,HoraInicio,FechaFin,HoraFin,FlagEstado
897.0,7530432.0,"36,94",11,"7,89","10,32","2,23","16,1",193.0,24/06/2024,00:00:00,01/07/2024,23:59:00,0
898.0,7530432.0,"38,08",11,"7,73","10,39","2,35",15,193.0,02/07/2024,00:00:00,01/07/2024,23:59:00,0
899.0,7530432.0,"38,08",11,"7,73","10,39","2,35",15,195.0,02/07/2024,00:00:00,05/08/2024,23:59:00,0
900.0,7530432.0,"38,54",11,"6,5","10,22","2,38","16,09",197.0,06/08/2024,00:00:00,18/08/2024,23:59:00,0
901.0,7530432.0,"37,46","11,17","7,59","11,8","1,91","16,3",199.0,19/08/2024,00:00:00,28/08/2024,23:59:00,0
902.0,7530432.0,"38,86",11,"6,5","10,33","2,38","15,93",200.0,29/08/2024,00:00:00,06/09/2024,23:59:00,0
903.0,7530432.0,"38,49","11,5","6,78",10,"2,29","13,87",201.0,07/09/2024,00:00:00,16/09/2024,23:59:00,0
904.0,7530432.0,"38,52","11,5","6,5","9,97","2,23","15,87",203.0,17/09/2024,00:00:00,16/09/2024,23:59:00,0
905.0,7530432.0,"38,52","11,5","6,5","9,97","2,23","15,87",201.0,17/09/2024,00:00:00,09/10/2024,23:59:00,0
906.0,7530432.0,"38,24","11,5","6,65","10,03","2,25","16,1",204.0,10/10/2024,00:00:00,13/10/2024,23:59:00,0
907.0,7530432.0,"37,96","11,5","6,88","10,15","2,21","16,1",204.0,14/10/2024,00:00:00,13/10/2024,23:59:00,0
908.0,7530432.0,"37,96","11,5","6,88","10,15","2,21","16,1",205.0,14/10/2024,00:00:00,27/10/2024,23:59:00,0
909.0,7530432.0,"37,03",11,"6,83","10,01","2,17","16,1",207.0,28/10/2024,00:00:00,03/11/2024,23:59:00,0
910.0,7530432.0,"37,03",11,"6,83","10,02","2,17","16,1",208.0,04/11/2024,00:00:00,03/11/2024,23:59:00,0
911.0,7530432.0,"37,03",11,"6,83","10,02","2,17","16,1",207.0,04/11/2024,00:00:00,15/11/2024,23:59:00,0
912.0,7530432.0,"38,14",11,"6,5","9,94","2,07","16,1",209.0,16/11/2024,00:00:00,28/11/2024,23:59:00,0
913.0,7530432.0,"37,17",11,"6,77","10,04","2,08","16,1",212.0,29/11/2024,00:00:00,01/12/2024,23:59:00,0
914.0,7530432.0,"37,39",11,"6,76","10,06","2,19","16,1",213.0,02/12/2024,00:00:00,10/12/2024,23:59:00,0
915.0,7530432.0,"37,24","10,82","7,33","11,37","1,97","16,3",214.0,15/12/2024,00:00:00,15/12/2024,23:59:00,0
916.0,7530432.0,"37,39",11,"6,75",10,"2,19","15,1",214.0,11/12/2024,00:00:00,14/12/2024,23:59:00,0
917.0,7530432.0,"37,79",11,"6,69","10,06","2,25","16,1",215.0,16/12/2024,00:00:00,,23:59:00,1
918.0,7530449.0,42,11,8,,,,92.0,13/01/2024,00:00:00,19/01/2024,23:59:00,0
919.0,7530449.0,42,11,8,,,,93.0,20/01/2024,00:00:00,04/02/2024,23:59:00,0
920.0,7530449.0,42,11,8,,,,95.0,05/02/2024,00:00:00,18/03/2024,23:59:00,0
921.0,7530449.0,42,11,8,,,,98.0,19/03/2024,00:00:00,09/06/2024,23:59:00,0
922.0,7530449.0,42,11,"8,04",12,"1,73","14,16",105.0,10/06/2024,00:00:00,11/06/2024,23:59:00,0
923.0,7530449.0,42,11,8,12,"1,75","13,5",106.0,12/06/2024,00:00:00,15/06/2024,23:59:00,0
924.0,7530449.0,"35,5",11,"6,82","8,06","2,086","18,5",107.0,16/06/2024,00:00:00,03/07/2024,23:59:00,0
925.0,7530449.0,"42,59",11,8,12,"1,79","13,16",108.0,04/07/2024,00:00:00,22/08/2024,23:59:00,0
926.0,7530449.0,42,"11,5","6,98","10,39","1,84","14,22",111.0,23/08/2024,00:00:00,03/09/2024,23:59:00,0
927.0,7530449.0,42,"11,5","7,04","11,58","1,92","11,87",112.0,04/09/2024,00:00:00,04/10/2024,23:59:00,0
928.0,7530449.0,42,"11,5","7,17","11,85","1,89","12,87",113.0,05/10/2024,00:00:00,,23:59:00,1
929.0,7530496.0,"38,01",11,"7,13",,,,116.0,02/04/2024,00:00:00,24/05/2024,23:59:00,0
930.0,7530496.0,"37,32","10,63","7,39","12,11","2,24",,116.0,25/05/2024,00:00:00,28/05/2024,23:59:00,0
931.0,7530496.0,"37,26",11,"8,03","10,53","2,5",,187.0,29/05/2024,00:00:00,26/06/2024,23:59:00,0
932.0,7530496.0,"37,18",11,"7,67","12,28","1,96","16,25",121.0,27/06/2024,00:00:00,07/07/2024,23:59:00,0
933.0,7530496.0,"38,18",11,"7,2","12,03","2,06","16,06",122.0,08/07/2024,00:00:00,07/08/2024,23:59:00,0
934.0,7530496.0,"36,87","10,96","8,51","11,77","2,15","16,25",124.0,08/08/2024,00:00:00,21/08/2024,23:59:00,0
935.0,7530496.0,"36,87","10,95","8,51","11,77","2,15","16,25",125.0,22/08/2024,00:00:00,22/08/2024,23:59:00,0
936.0,7530496.0,"36,13",11,"9,45","11,45","1,94","16,3",126.0,23/08/2024,00:00:00,03/09/2024,23:59:00,0
937.0,7530496.0,"38,2",11,"6,9","11,44","2,14","15,06",128.0,04/09/2024,00:00:00,03/09/2024,23:59:00,0
938.0,7530496.0,"38,2",11,"6,9","11,44","1,92","15,06",128.0,04/09/2024,00:00:00,19/09/2024,23:59:00,0
939.0,7530496.0,"38,2",11,"6,9","11,44","2,14","15,06",129.0,20/09/2024,00:00:00,19/10/2024,23:59:00,0
940.0,7530496.0,36,11,"8,97","11,53","2,1","16,3",132.0,20/10/2024,00:00:00,07/11/2024,23:59:00,0
941.0,7530496.0,"35,5",11,"9,97","11,41",2,"16,3",133.0,08/11/2024,00:00:00,11/12/2024,23:59:00,0
942.0,7530496.0,"37,85",11,"6,95","11,53","1,95","16,3",137.0,12/12/2024,00:00:00,16/12/2024,23:59:00,0
943.0,7530496.0,"38,11",11,"7,04","11,51","1,99","16,3",138.0,17/12/2024,00:00:00,17/12/2024,23:59:00,0
944.0,7530496.0,"37,26","10,84","7,36","11,27","2,1","16,3",104.0,18/12/2024,00:00:00,19/12/2024,23:59:00,0
945.0,7530496.0,"37,79",11,"6,69","10,06","2,25","16,1",139.0,20/12/2024,00:00:00,,23:59:00,1
946.0,7530497.0,"37,09",11,"8,19",,,,72.0,18/01/2024,00:00:00,28/01/2024,23:59:00,0
947.0,7530497.0,"36,05",11,"9,31",,,,73.0,29/01/2024,00:00:00,08/02/2024,23:59:00,0
948.0,7530497.0,"35,83",11,"9,59",,,,74.0,09/02/2024,00:00:00,17/03/2024,23:59:00,0
949.0,7530497.0,"38,08",11,"6,94",,,,75.0,18/03/2024,00:00:00,11/04/2024,23:59:00,0
950.0,7530497.0,"38,37","10,97","6,88",,,,77.0,12/04/2024,00:00:00,17/05/2024,23:59:00,0
951.0,7530497.0,"38,5",11,"6,8","9,92","2,08",,79.0,18/05/2024,00:00:00,19/05/2024,23:59:00,0
952.0,7530497.0,"37,46","10,66","7,27",12,"2,13",,81.0,20/05/2024,00:00:00,19/05/2024,23:59:00,0
953.0,7530497.0,"37,46","10,66","7,27",12,"2,13",,79.0,20/05/2024,00:00:00,04/06/2024,23:59:00,0
954.0,7530497.0,"37,92",11,"7,51",12,"2,1","16,1",83.0,05/06/2024,00:00:00,20/06/2024,23:59:00,0
955.0,7530497.0,"37,25",11,"8,47",12,2,"16,1",84.0,21/06/2024,00:00:00,23/06/2024,23:59:00,0
956.0,7530497.0,"37,16",11,"7,62",12,"2,03","16,1",85.0,24/06/2024,00:00:00,05/07/2024,23:59:00,0
957.0,7530497.0,"38,19",11,"7,38",12,"2,13","15,34",87.0,06/07/2024,00:00:00,10/07/2024,23:59:00,0
958.0,7530497.0,"38,19",11,"7,38",12,"2,13","15,34",88.0,11/07/2024,00:00:00,06/08/2024,23:59:00,0
959.0,7530497.0,"38,17",11,"7,37","11,69","2,12","16,1",90.0,07/08/2024,00:00:00,13/08/2024,23:59:00,0
960.0,7530497.0,"38,17",11,"7,37","11,69","2,12","16,1",91.0,14/08/2024,00:00:00,18/08/2024,23:59:00,0
961.0,7530497.0,"37,46","11,17","7,59","11,8","1,91","16,3",92.0,19/08/2024,00:00:00,25/08/2024,23:59:00,0
962.0,7530497.0,"38,77","11,12","6,92","11,54","2,15","16,01",93.0,26/08/2024,00:00:00,04/10/2024,23:59:00,0
963.0,7530497.0,"38,09","11,2","7,61","11,63","2,03","16,21",94.0,05/10/2024,00:00:00,12/10/2024,23:59:00,0
964.0,7530497.0,"37,83","11,2","7,17","11,58","2,02","16,3",94.0,13/10/2024,00:00:00,20/10/2024,23:59:00,0
965.0,7530497.0,"37,06",11,"7,66","11,72","2,1","16,3",96.0,21/10/2024,00:00:00,24/10/2024,23:59:00,0
966.0,7530497.0,"37,06",11,"7,66","11,72","2,06","16,3",96.0,25/10/2024,00:00:00,10/11/2024,23:59:00,0
967.0,7530497.0,"37,69",11,"7,22","11,45","1,86","16,1",98.0,11/11/2024,00:00:00,18/11/2024,23:59:00,0
968.0,7530497.0,"37,59",11,"7,38","11,62","1,93","16,3",100.0,19/11/2024,00:00:00,26/11/2024,23:59:00,0
969.0,7530497.0,"36,76","10,95","7,41","11,28","1,95","16,3",101.0,27/11/2024,00:00:00,06/12/2024,23:59:00,0
970.0,7530497.0,"37,24","10,82","7,33","11,37","1,97","16,3",102.0,07/12/2024,00:00:00,12/12/2024,23:59:00,0
971.0,7530497.0,"37,85",11,"6,95","11,53","1,95","16,3",137.0,13/12/2024,00:00:00,13/12/2024,23:59:00,0
972.0,7530497.0,"37,24","10,82","7,33","11,37","1,97","16,3",103.0,14/12/2024,00:00:00,14/12/2024,23:59:00,0
973.0,7530497.0,"37,26","10,84","7,36","11,27","2,1","16,3",104.0,15/12/2024,00:00:00,17/12/2024,23:59:00,0
974.0,7530497.0,42,11,"6,5","10,96",2,"13,86",118.0,18/12/2024,00:00:00,,23:59:00,1
975.0,7530498.0,42,11,8,,,,94.0,02/02/2024,00:00:00,13/06/2024,23:59:00,0
976.0,7530498.0,42,11,8,12,"1,75","13,5",106.0,14/06/2024,00:00:00,04/07/2024,23:59:00,0
977.0,7530498.0,"42,59",11,8,12,"1,79","13,16",108.0,05/07/2024,00:00:00,01/09/2024,23:59:00,0
978.0,7530498.0,42,"11,5","7,04","11,58","1,92","11,87",112.0,02/09/2024,00:00:00,16/10/2024,23:59:00,0
979.0,7530498.0,42,"11,5","7,07","11,63","1,77","13,86",114.0,17/10/2024,00:00:00,24/11/2024,23:59:00,0
980.0,7530498.0,42,11,"6,75","11,84","1,49","16,3",2.0,25/11/2024,00:00:00,24/11/2024,23:59:00,0
981.0,7530498.0,42,11,"6,75","11,84","1,95","16,3",2.0,25/11/2024,00:00:00,17/12/2024,23:59:00,0
982.0,7530498.0,42,11,"6,5","10,96",2,"13,86",118.0,18/12/2024,00:00:00,18/12/2024,23:59:00,0
983.0,7530498.0,42,11,"6,66","11,3","1,91","13,55",118.0,19/12/2024,00:00:00,,23:59:00,1
984.0,7530499.0,"37,75",11,"7,72",,,,81.0,22/01/2024,00:00:00,29/01/2024,23:59:00,0
985.0,7530499.0,"37,27",11,"7,96",,,,82.0,30/01/2024,00:00:00,06/02/2024,23:59:00,0
986.0,7530499.0,"37,03",11,"8,08",,,,83.0,07/02/2024,00:00:00,,23:59:00,1
987.0,7530741.0,42,11,8,,,,96.0,25/02/2024,00:00:00,15/03/2024,23:59:00,0
988.0,7530741.0,42,11,8,,,,97.0,16/03/2024,00:00:00,15/03/2024,23:59:00,0
989.0,7530741.0,42,11,8,,,,98.0,16/03/2024,00:00:00,08/06/2024,23:59:00,0
990.0,7530741.0,42,11,"8,04",12,"1,73","14,16",104.0,09/06/2024,00:00:00,09/06/2024,23:59:00,0
991.0,7530741.0,42,11,"8,04",12,"1,73","141,116",105.0,10/06/2024,00:00:00,12/06/2024,23:59:00,0
992.0,7530741.0,42,11,8,12,"1,75","13,5",106.0,13/06/2024,00:00:00,09/07/2024,23:59:00,0
993.0,7530741.0,"42,59",11,8,12,"1,79","13,16",109.0,10/07/2024,00:00:00,,23:59:00,1
994.0,7530777.0,"37,61","10,91","7,59",,,,1.0,11/03/2024,00:00:00,06/04/2024,23:59:00,0
995.0,7530777.0,"37,17","10,95","7,68",,,,2.0,07/04/2024,00:00:00,19/04/2024,23:59:00,0
996.0,7530777.0,"37,18",11,"7,85",,,,4.0,20/04/2024,00:00:00,21/04/2024,23:59:00,0
997.0,7530777.0,"37,18",11,"7,85",12,"2,19",,4.0,22/04/2024,00:00:00,21/04/2024,23:59:00,0
998.0,7530777.0,"37,05","10,97","7,83",12,"2,19",,5.0,22/04/2024,00:00:00,22/05/2024,23:59:00,0
999.0,7530777.0,"36,39","10,64","8,17",12,"2,05",,10.0,23/05/2024,00:00:00,21/06/2024,23:59:00,0
1000.0,7530777.0,42,11,8,12,"1,75","13,5",11.0,22/06/2024,00:00:00,24/08/2024,23:59:00,0
1001.0,7530777.0,"37,74",11,"7,55",12,"1,91",16,12.0,25/08/2024,00:00:00,25/08/2024,23:59:00,0
1002.0,7530777.0,"38,48",11,"7,51",12,"2,19",15,13.0,26/08/2024,00:00:00,07/10/2024,23:59:00,0
1003.0,7530777.0,"38,31",11,"7,16","11,96","2,02","15,81",15.0,08/10/2024,00:00:00,23/10/2024,23:59:00,0
1004.0,7530777.0,"37,16",11,"7,72","11,86","2,05",16,16.0,24/10/2024,00:00:00,27/10/2024,23:59:00,0
1005.0,7530777.0,37,11,"7,67","11,73","2,05",16,18.0,28/10/2024,00:00:00,10/11/2024,23:59:00,0
1006.0,7530777.0,"37,07",11,"7,64","1,79","1,79",16,19.0,11/11/2024,00:00:00,,23:59:00,1
1007.0,7530797.0,"37,15","11,5","5,83","9,27","2,79",16,2.0,14/07/2024,00:00:00,20/09/2024,23:59:00,0
1008.0,7530797.0,"35,89","11,5","6,66","9,85","2,6",16,4.0,21/09/2024,00:00:00,22/10/2024,23:59:00,0
1009.0,7530797.0,"35,5","11,5","6,99",10,"2,6","15,94",5.0,23/10/2024,00:00:00,03/12/2024,23:59:00,0
1010.0,7530797.0,"36,6","11,5","5,5","8,8","2,68",16,6.0,04/12/2024,00:00:00,,23:59:00,1
1011.0,7530825.0,"37,06",11,"8,14","11,78","1,8",16,1.0,15/11/2024,00:00:00,17/11/2024,23:59:00,0
1012.0,7530825.0,"37,1",11,"8,26","11,83","1,88",16,2.0,18/11/2024,00:00:00,24/11/2024,23:59:00,0
1013.0,7530825.0,"36,65",11,"8,2","11,65","1,8",16,2.0,25/11/2024,00:00:00,04/12/2024,23:59:00,0
1014.0,7530825.0,"37,36",11,"7,65","11,1",2,16,4.0,05/12/2024,00:00:00,,23:59:00,1
1015.0,7549044.0,"36,85",11,"8,14",,,,176.0,12/01/2024,00:00:00,08/03/2024,23:59:00,0
1016.0,7549044.0,"36,68",11,"8,11",,,,181.0,09/03/2024,00:00:00,16/05/2024,23:59:00,0
1017.0,7549044.0,"36,68",11,"8,11",12,"2,19",,185.0,17/05/2024,00:00:00,07/06/2024,23:59:00,0
1018.0,7549044.0,"37,73",11,"7,57","10,61","2,31","15,95",189.0,08/06/2024,00:00:00,02/07/2024,23:59:00,0
1019.0,7549044.0,"38,08",11,"7,73","10,39","2,35",15,193.0,03/07/2024,00:00:00,24/08/2024,23:59:00,0
1020.0,7549044.0,"38,21",11,"6,59","10,21","2,2","16,1",199.0,25/08/2024,00:00:00,06/09/2024,23:59:00,0
1021.0,7549044.0,"38,49","11,5","6,78",10,"2,29","13,87",201.0,07/09/2024,00:00:00,17/11/2024,23:59:00,0
1022.0,7549044.0,"38,02",11,"6,74","10,01","2,18","16,1",211.0,18/11/2024,00:00:00,09/12/2024,23:59:00,0
1023.0,7549044.0,"37,39",11,"6,75",10,"2,19","15,1",214.0,10/12/2024,00:00:00,,23:59:00,1
1024.0,7549054.0,"36,29","10,94","9,38",,,,112.0,09/01/2024,00:00:00,25/06/2024,23:59:00,0
1025.0,7549054.0,"37,18",11,"7,67","12,28","1,96","16,25",121.0,26/06/2024,00:00:00,16/08/2024,23:59:00,0
1026.0,7549054.0,"36,87","10,95","8,51","11,77","2,15","16,25",125.0,17/08/2024,00:00:00,01/09/2024,23:59:00,0
1027.0,7549054.0,"38,2",11,"6,9","11,44","2,14","15,06",128.0,02/09/2024,00:00:00,04/11/2024,23:59:00,0
1028.0,7549054.0,"35,5",11,"9,97","11,41",2,"16,3",133.0,05/11/2024,00:00:00,07/11/2024,23:59:00,0
1029.0,7549054.0,"37,03",11,"6,83","10,02","2,17","16,1",208.0,08/11/2024,00:00:00,02/12/2024,23:59:00,0
1030.0,7549054.0,"37,53",11,"7,41","11,46","1,81","16,3",135.0,03/12/2024,00:00:00,08/12/2024,23:59:00,0
1031.0,7549054.0,"37,85",11,"6,95","11,53","1,95","16,3",137.0,09/12/2024,00:00:00,,23:59:00,1
1032.0,7549082.0,42,11,8,,,,97.0,13/03/2024,00:00:00,09/05/2024,23:59:00,0
1033.0,7549082.0,"42,24",11,8,"11,88","1,51",,101.0,10/05/2024,00:00:00,29/05/2024,23:59:00,0
1034.0,7549082.0,42,11,8,12,"1,84",,103.0,30/05/2024,00:00:00,08/07/2024,23:59:00,0
1035.0,7549082.0,"42,59",11,8,12,"1,79","13,16",109.0,09/07/2024,00:00:00,,23:59:00,1
1036.0,7549088.0,"37,07",11,"7,64","1,79","1,79",16,19.0,11/11/2024,00:00:00,08/12/2024,23:59:00,0
1037.0,7549088.0,"38,46","10,8","6,71","11,23","2,09","15,37",21.0,09/12/2024,00:00:00,,23:59:00,1
,7530432.0,37.28,11.5,7.82,11.94,2.5,13.22,256.0,01/01/26,00:00,,23:59,1
,7530497.0,38.55,11.5,8.5,12.0,2.4,11.06,165.0,05/01/26,00:00,,23:59,1
,7530498.0,42.5,11.5,6.0,10.72,2.0,14.0,160.0,02/01/26,00:00,,23:59,1
,7530904.0,42.5,11.5,7.08,10.76,2.13,12.0,11.0,02/01/26,00:00,04/01/26,23:59,0
,7530904.0,42.5,11.5,7.08,10.76,2.13,12.0,12.0,05/01/26,00:00,,23:59,1
,7549044.0,37.28,11.5,7.82,11.94,2.5,13.22,256.0,04/01/26,00:00,04/01/26,23:59,0
,7549044.0,37.28,11.5,7.82,11.94,2.5,13.22,257.0,05/01/26,00:00,,23:59,1
,7500203.0,36.08,11.0,8.33,11.76,1.89,16.0,143,16/02/25,00:00,,23:59,1
,7500406.0,42.0,11.0,8.21,9.38,1.94,13.0,128,27/04/25,00:00,02/06/25,23:59,0
,7500406.0,42.0,11.0,7.79,11.94,1.85,13.0,136,03/06/25,00:00,,23:59,1
,7530432.0,37.06,11.0,8.67,10.27,2.19,13.45,218,25/01/25,00:00,02/02/25,23:59,0
,7530432.0,37.08,11.0,8.06,11.03,8.06,13.3,219,03/02/25,00:00,03/02/25,23:59,0
,7530432.0,37.08,11.0,8.06,11.03,2.23,13.3,219,04/02/25,00:00,09/02/25,23:59,0
,7530432.0,37.64,11.0,6.5,9.74,2.15,16.1,220,10/02/25,00:00,16/03/25,23:59,0
,7530432.0,37.28,11.0,6.5,9.62,2.07,16.1,222,17/03/25,00:00,27/03/25,23:59,0
,7530432.0,37.27,11.0,6.5,9.59,2.08,16.1,223,28/03/25,00:00,30/03/25,23:59,0
,7530432.0,36.91,11.0,6.5,9.05,2.35,16.1,224,31/03/25,00:00,13/05/25,23:59,0
,7530432.0,38.69,11.0,6.0,10.23,2.38,17.15,229,14/05/25,00:00,06/06/25,23:59,0
,7530432.0,37.65,11.0,8.43,12.0,2.34,16.0,236,07/06/25,00:00,29/06/25,23:59,0
,7530432.0,36.51,11.0,8.06,12.0,2.44,13.62,239,30/06/25,00:00,24/07/25,23:59,0
,7530432.0,37.7,11.0,8.14,12.0,2.34,12.74,243,25/07/25,00:00,28/07/25,23:59,0
,7530432.0,37.42,11.0,9.26,12.0,2.34,11.95,244,29/07/25,00:00,03/08/25,23:59,0
,7530432.0,37.84,11.5,8.11,12.0,2.35,12.07,245,04/08/25,00:00,29/08/25,23:59,0
,7530432.0,38.92,11.5,6.67,10.55,2.44,12.91,246,30/08/25,00:00,31/08/25,23:59,0
,7530432.0,37.83,11.5,7.35,11.51,2.23,13.84,247,01/09/25,00:00,21/09/25,23:59,0
,7530432.0,37.93,11.5,7.17,11.14,2.25,14.04,249,22/09/25,00:00,04/11/25,23:59,0
,7530432.0,37.77,11.5,7.03,10.65,2.34,15.04,251,05/11/25,00:00,30/11/25,23:59,0
,7530432.0,38.07,11.5,7.15,11.13,2.4,13.14,253,01/12/25,00:00,17/12/25,23:59,0
,7530432.0,36.95,11.5,7.43,11.03,2.5,15.07,254,18/12/25,00:00,24/12/25,23:59,0
,7530432.0,36.95,11.5,7.43,11.03,2.5,15.07,255,25/12/25,00:00,30/12/25,23:59,0
,7530432.0,37.28,11.5,7.82,11.94,2.5,13.22,256,31/12/25,00:00,,23:59,1
,7530496.0,35.87,11.0,8.47,11.75,1.88,16.0,141,26/01/25,00:00,29/01/25,23:59,0
,7530496.0,35.87,11.0,8.47,11.75,1.88,16.0,142,30/01/25,00:00,17/02/25,23:59,0
,7530496.0,36.04,11.0,8.35,11.71,1.89,16.0,144,18/02/25,00:00,12/03/25,23:59,0
,7530496.0,36.33,11.0,7.96,11.7,1.8,16.0,146,13/03/25,00:00,05/04/25,23:59,0
,7530496.0,36.2,11.0,7.14,11.52,2.09,16.0,149,06/04/25,00:00,06/04/25,23:59,0
,7530496.0,36.5,11.0,7.63,11.7,1.88,16.0,150,07/04/25,00:00,13/04/25,23:59,0
,7530496.0,36.32,11.0,7.53,11.8,1.88,16.0,151,14/04/25,00:00,22/04/25,23:59,0
,7530496.0,37.1,11.0,7.25,11.79,1.74,16.0,152,23/04/25,00:00,21/05/25,23:59,0
,7530496.0,36.31,11.0,6.9,11.99,2.17,16.0,156,22/05/25,00:00,29/05/25,23:59,0
,7530496.0,36.62,11.0,7.06,12.45,2.08,16.0,158,30/05/25,00:00,03/06/25,23:59,0
,7530496.0,35.95,11.0,8.34,13.0,2.02,16.0,161,04/06/25,00:00,05/07/25,23:59,0
,7530496.0,36.04,11.0,8.59,13.0,1.97,15.25,165,06/07/25,00:00,26/07/25,23:59,0
,7530496.0,36.38,11.0,7.7,12.72,2.04,16.0,166,27/07/25,00:00,27/07/25,23:59,0
,7530496.0,36.38,11.0,7.7,12.72,2.04,16.0,167,28/07/25,00:00,07/08/25,23:59,0
,7530496.0,36.55,11.5,7.5,13.0,2.07,15.09,168,08/08/25,00:00,19/08/25,23:59,0
,7530496.0,36.58,11.5,7.18,12.56,1.98,16.0,169,20/08/25,00:00,28/08/25,23:59,0
,7530496.0,37.2,11.5,6.54,11.43,2.18,16.0,171,29/08/25,00:00,11/09/25,23:59,0
,7530496.0,37.61,11.5,6.72,12.08,2.04,16.0,171,12/09/25,00:00,14/09/25,23:59,0
,7530496.0,37.58,11.5,6.67,12.01,2.04,16.0,173,15/09/25,00:00,11/10/25,23:59,0
,7530496.0,,,,,,,-,12/10/25,00:00,12/10/25,23:59,0
,7530496.0,36.43,11.5,8.82,10.83,2.17,14.0,174,13/10/25,00:00,22/10/25,23:59,0
,7530496.0,36.45,11.5,6.5,11.1,2.08,15.3,175,23/10/25,00:00,26/10/25,23:59,0
,7530496.0,36.73,11.5,6.5,11.6,2.09,16.0,176,27/10/25,00:00,07/12/25,23:59,0
,7530496.0,36.47,11.5,9.61,9.24,2.32,14.0,181,08/12/25,00:00,19/12/25,23:59,0
,7530496.0,36.53,11.5,8.76,10.64,2.3,14.58,182,20/12/25,00:00,21/12/25,23:59,0
,7530496.0,36.53,11.5,8.76,10.64,2.3,14.58,184,22/12/25,00:00,,23:59,1
,7530497.0,36.95,11.0,7.71,11.79,1.94,15.37,107,03/01/25,00:00,17/01/25,23:59,0
,7530497.0,36.67,11.0,7.86,11.97,1.91,15.52,108,18/01/25,00:00,18/01/25,23:59,0
,7530497.0,36.59,11.0,7.85,12.0,1.94,15.25,109,19/01/25,00:00,28/01/25,23:59,0
,7530497.0,36.59,11.0,7.85,12.0,1.94,15.25,110,29/01/25,00:00,03/02/25,23:59,0
,7530497.0,36.61,11.0,7.85,12.0,1.99,15.16,111,04/02/25,00:00,11/02/25,23:59,0
,7530497.0,37.05,11.0,7.25,10.97,1.96,16.3,112,12/02/25,00:00,16/02/25,23:59,0
,7530497.0,37.08,11.0,7.23,11.05,1.96,16.3,113,17/02/25,00:00,23/02/25,23:59,0
,7530497.0,37.16,11.0,7.18,10.78,1.96,16.3,114,24/02/25,00:00,02/03/25,23:59,0
,7530497.0,36.82,11.0,7.76,12.0,1.86,14.91,115,03/03/25,00:00,07/03/25,23:59,0
,7530497.0,36.82,11.0,7.76,12.0,1.86,14.91,8,08/03/25,00:00,03/04/25,23:59,0
,7530497.0,37.0,11.0,6.7,10.3,2.2,16.3,116,04/04/25,00:00,03/04/25,23:59,0
,7530497.0,37.03,11.0,6.72,10.31,2.16,16.3,116,04/04/25,00:00,03/04/25,23:59,0
,7530497.0,37.0,11.0,7.0,10.0,2.0,16.0,116,04/04/25,00:00,09/04/25,23:59,0
,7530497.0,37.45,11.0,6.72,10.89,1.95,16.25,117,10/04/25,00:00,13/04/25,23:59,0
,7530497.0,37.08,10.98,6.88,10.99,1.94,16.3,118,14/04/25,00:00,20/04/25,23:59,0
,7530497.0,37.97,10.66,6.68,11.43,1.88,16.3,119,21/04/25,00:00,27/04/25,23:59,0
,7530497.0,37.56,11.0,7.38,11.99,2.16,13.91,122,28/04/25,00:00,05/05/25,23:59,0
,7530497.0,37.82,11.0,6.82,10.92,2.18,15.35,123,06/05/25,00:00,11/05/25,23:59,0
,7530497.0,39.0,11.0,6.5,11.54,2.17,14.35,124,12/05/25,00:00,18/05/25,23:59,0
,7530497.0,35.9,11.0,7.34,11.41,2.2,15.23,125,19/05/25,00:00,21/05/25,23:59,0
,7530497.0,35.9,11.0,7.34,11.41,2.2,15.23,PT,22/05/25,00:00,25/05/25,23:59,0
,7530497.0,37.43,11.0,7.23,11.45,2.14,15.55,127,26/05/25,00:00,04/06/25,23:59,0
,7530497.0,36.76,12.31,8.48,12.0,2.13,15.33,130,05/06/25,00:00,08/06/25,23:59,0
,7530497.0,36.57,11.0,8.58,12.0,2.13,12.99,131,09/06/25,00:00,15/06/25,23:59,0
,7530497.0,36.86,11.0,7.39,11.85,2.05,14.31,132,16/06/25,00:00,22/06/25,23:59,0
,7530497.0,37.24,11.0,7.68,12.0,2.07,15.36,133,23/06/25,00:00,02/07/25,23:59,0
,7530497.0,36.25,11.0,8.03,12.0,2.28,15.32,135,03/07/25,00:00,19/07/25,23:59,0
,7530497.0,36.41,11.0,7.49,11.53,2.32,16.3,136,20/07/25,00:00,20/07/25,23:59,0
,7530497.0,36.34,11.0,7.54,11.61,2.33,16.3,13,21/07/25,00:00,28/07/25,23:59,0
,7530497.0,37.02,11.0,9.53,12.0,2.12,13.75,139,29/07/25,00:00,03/08/25,23:59,0
,7530497.0,36.7,11.5,8.47,12.0,2.14,14.43,140,04/08/25,00:00,09/08/25,23:59,0
,7530497.0,37.33,11.5,6.87,13.0,2.16,14.0,46,10/08/25,00:00,10/08/25,23:59,0
,7530497.0,36.7,11.5,8.47,12.0,2.14,14.43,141,11/08/25,00:00,17/08/25,23:59,0
,7530497.0,36.43,11.5,7.79,12.0,1.95,16.3,144,18/08/25,00:00,24/08/25,23:59,0
,7530497.0,37.24,11.5,7.21,11.03,2.21,15.45,146,25/08/25,00:00,02/09/25,23:59,0
,7530497.0,37.4,11.5,7.38,11.53,2.06,15.86,147,03/09/25,00:00,07/09/25,23:59,0
